"file_path","sim","target_band","method","n_null_draws","null_min","null_5pct","null_median","null_mean"
"data/simulated/sce/scdesign3/scdesign3_sce_run_03868.rds","scdesign3",0.5,"pca_log",200,0.696673071737779,0.811468135057394,0.98890734442391,0.987301428183282
"data/simulated/sce/scdesign3/scdesign3_sce_run_03868.rds","scdesign3",0.5,"pca_shiftedlog",200,0.726711446747089,0.813147854286189,1.00827813148617,1.00027745358881
"data/simulated/sce/scdesign3/scdesign3_sce_run_08486.rds","scdesign3",0.5,"pca_raw",200,0.852622511079096,0.90969586909978,0.989063232151165,0.988366116885887
"data/simulated/sce/scdesign3/scdesign3_sce_run_08486.rds","scdesign3",0.5,"pca_libnorm",200,0.717659528960252,0.841885457748926,0.972702718301562,0.978188191664267
"data/simulated/sce/scdesign3/scdesign3_sce_run_08486.rds","scdesign3",0.5,"pca_log",200,0.597294723696004,0.764241652807118,0.967214981674861,0.99563966608006
"data/simulated/sce/scdesign3/scdesign3_sce_run_08486.rds","scdesign3",0.5,"pca_shiftedlog",200,0.609272621231234,0.769604328838082,0.993722934229867,1.00295530623373
"data/simulated/sce/scdesign3/scdesign3_sce_run_07092.rds","scdesign3",0.5,"pca_raw",200,0.990461270676295,0.991469177186516,1.00087402422732,0.996875979442192
"data/simulated/sce/scdesign3/scdesign3_sce_run_07092.rds","scdesign3",0.5,"pca_libnorm",200,0.807107167504434,0.841919417420858,0.983832293920234,0.983516886760901
"data/simulated/sce/scdesign3/scdesign3_sce_run_07092.rds","scdesign3",0.5,"pca_log",200,0.684433219434563,0.761618777885048,0.979328736887733,0.982691231323819
"data/simulated/sce/scdesign3/scdesign3_sce_run_07092.rds","scdesign3",0.5,"pca_shiftedlog",200,0.692752954876245,0.806468320153285,0.984333980901795,0.991483369696705
"data/simulated/sce/scdesign3/scdesign3_sce_run_03027.rds","scdesign3",0.5,"pca_raw",200,0.887166944211382,0.903798774405593,0.959509586805803,0.975682067839415
"data/simulated/sce/scdesign3/scdesign3_sce_run_03027.rds","scdesign3",0.5,"pca_libnorm",200,0.664642496136478,0.804930670905649,0.994119295240042,0.988800127300139
"data/simulated/sce/scdesign3/scdesign3_sce_run_03027.rds","scdesign3",0.5,"pca_log",200,0.65502047536249,0.830501944215452,0.997634905821343,1.00772124045937
"data/simulated/sce/scdesign3/scdesign3_sce_run_03027.rds","scdesign3",0.5,"pca_shiftedlog",200,0.694916713169552,0.793738025545607,0.996742482109339,0.99622203760434
"data/simulated/sce/scdesign3/scdesign3_sce_run_03614.rds","scdesign3",0.5,"pca_raw",200,0.894554208576651,0.936564030755321,0.995924110109029,0.993359428409179
"data/simulated/sce/scdesign3/scdesign3_sce_run_03614.rds","scdesign3",0.5,"pca_libnorm",200,0.808192015589768,0.867792665077285,0.989256394075328,0.992318636193912
"data/simulated/sce/scdesign3/scdesign3_sce_run_03614.rds","scdesign3",0.5,"pca_log",200,0.710670105355583,0.826038307023952,0.993368116422259,0.998706812997043
